image,p_wide,p_narrow,p_barrier_yes,p_barrier_no,시설물명,road_width_relative,sidewalk_ratio,parked_density,시군구,발생건수,사상자수,사망자수,중상자수,경상자수,부상자수,위도,경도,accident_label
경기도_양평군_대아초등학교_북쪽.png,0.33246648,0.672065,0.3102399,0.68857193,경기도 양평군 대아초등학교,0.35161608,0.2016683508559439,0,경기도 양평군,0,0,0,0,0,0,37.5278908155,127.4156006193,0
경기도_양평군_사랑나무어린이집_북쪽.png,0.49644482,0.5004797,0.4928365,0.5096156,경기도 양평군 사랑나무어린이집,0.38740724,0.0,1,경기도 양평군,0,0,0,0,0,0,37.4861098699,127.6083948119,0
경기도_양평군_서종초등학교_북쪽.png,0.33499599,0.66299474,0.13033676,0.87110907,경기도 양평군 서종초등학교,0.3922084,0.0,0,경기도 양평군,0,0,0,0,0,0,37.6091019577,127.3481943993,0
경기도_양평군_수입초등학교_북쪽.png,0.53028256,0.47789645,0.25198802,0.74773955,경기도 양평군 수입초등학교,0.36476403,0.0,1,경기도 양평군,0,0,0,0,0,0,37.6445312879,127.3757399754,0
경기도_양평군_양동초등학교_북쪽.png,0.18302292,0.8252802,0.49495792,0.5036656,경기도 양평군 양동초등학교,0.21179414,0.0,0,경기도 양평군,0,0,0,0,0,0,37.4307034106,127.7498572829,0
경기도_양평군_양서초등학교_북쪽.png,0.23338544,0.76961017,0.3434922,0.6600367,경기도 양평군 양서초등학교,0.23187697,0.0,0,경기도 양평군,0,0,0,0,0,0,37.5128974221,127.3822246978,0
경기도_양평군_양수초등학교_북쪽.png,0.008515716,0.99149,0.05467069,0.94654286,경기도 양평군 양수초등학교,0.0,0.0,0,경기도 양평군,0,0,0,0,0,0,37.5447343617,127.3256681196,0
경기도_양평군_양평유치원_북쪽.png,0.8726892,0.12950805,0.46298432,0.54289764,경기도 양평군 양평유치원,0.374411,0.220224338286624,0,경기도 양평군,0,0,0,0,0,0,37.4872237506,127.4979011974,0
경기도_양평군_양평초등학교_북쪽.png,0.6872404,0.3184877,0.67879844,0.32230645,경기도 양평군 양평초등학교,0.3432371,0.202716355630371,0,경기도 양평군,0,0,0,0,0,0,37.4941554801,127.4861577461,0
경기도_양평군_용문초등학교_북쪽.png,0.04839641,0.9517001,0.08176798,0.91791654,경기도 양평군 용문초등학교,0.18739769,0.0,0,경기도 양평군,0,0,0,0,0,0,37.5098430507,127.6328250834,0
경기도_양평군_원덕초등학교_북쪽.png,0.13516128,0.8678083,0.050182164,0.95015216,경기도 양평군 원덕초등학교,0.21241614,0.0,0,경기도 양평군,0,0,0,0,0,0,37.4680541106,127.5428400137,0
경기도_양평군_정배초등학교_북쪽.png,0.07286218,0.92500913,0.3321643,0.65868926,경기도 양평군 정배초등학교,0.1868211,0.251357985775176,0,경기도 양평군,0,0,0,0,0,0,37.6030282128,127.4232904946,0
경기도_양평군_조현초등학교_북쪽.png,0.051446915,0.94832087,0.028141141,0.97136974,경기도 양평군 조현초등학교,0.0,0.0,0,경기도 양평군,0,0,0,0,0,0,37.5227273105,127.616000751,0
경기도_양평군_지평초등학교_북쪽.png,0.18606603,0.8143405,0.43747982,0.5578766,경기도 양평군 지평초등학교,0.19697583,0.0,0,경기도 양평군,0,0,0,0,0,0,37.4758449686,127.6380388087,0
경기도_여주군_여주읍(홍문사거리_부근)_01.png,0.24946657,0.75245947,0.05032581,0.9485194,경기도 여주군 여주읍(홍문사거리 부근),0.0,0.0,1,경기도 여주시,3,3,0,1,2,0,37.29555,127.637564,1
경기도_오산시_가수동(오산초교_부근)_01.png,0.89439595,0.10729763,0.7083349,0.2926706,경기도 오산시 가수동(오산초교 부근),0.37744224,0.2270380417223152,1,경기도 오산시,2,2,0,0,2,0,37.144362,127.049209,1
경기도_오산시_고현동(오산고현초교_부근)_01.png,0.91834503,0.0828352,0.50165176,0.49828884,경기도 오산시 고현동(오산고현초교 부근),0.33023953,0.2340695832571659,0,경기도 오산시,2,3,0,2,1,0,37.131985,127.086506,1
경기도_오산시_누읍동(누읍휴먼시아_106동_부근)_01.png,0.6616453,0.3428395,0.1436201,0.85700214,경기도 오산시 누읍동(누읍휴먼시아동 부근),0.0,0.22863057334992,0,경기도 오산시,3,4,0,2,2,0,37.139451,127.052478,1
경기도_오산시_수청동(오산대역_1호선_부근)_01.png,0.6929317,0.30990252,0.15230975,0.84647214,경기도 오산시 수청동(오산대역호선 부근),0.34598547,0.195011793450487,1,경기도 오산시,3,4,0,1,3,0,37.170275,127.064664,1
경기도_오산시_원동((거산농수산마트앞교차로)_부근)_01.png,0.83824235,0.15995502,0.12043944,0.87687886,경기도 오산시 원동((거산농수산마트앞교차로) 부근),0.0,0.0,1,경기도 오산시,3,3,0,3,0,0,37.13368,127.069029,1
경기도_오산시_원동(성호초등학교_부근)_01.png,0.99066097,0.00905177,0.7125491,0.28525934,경기도 오산시 원동(성호초등학교 부근),0.39078742,0.1893951989103744,0,경기도 오산시,2,3,0,0,3,0,37.148892,127.071583,1
경기도_오산시_원동(씨티월3입구_부근)_01.png,0.96874964,0.030826867,0.45597756,0.5454472,경기도 오산시 원동(씨티월3입구 부근),0.3685955,0.250364569953624,0,경기도 오산시,3,3,0,0,3,0,37.146432,127.074529,1
경기도_용인시_기흥구_고매동(서원아파트_부근)_01.png,0.28351945,0.7122795,0.51751095,0.48038563,경기도 용인시 기흥구 고매동(서원아파트 부근),0.36513138,0.0729490859166216,0,경기도 용인시,3,3,0,3,0,0,37.231677,127.109452,1
경기도_용인시_기흥구_공세동(모도리음악학원_부근)_01.png,0.1251561,0.87476397,0.146503,0.8515105,경기도 용인시 기흥구 공세동(모도리음악학원 부근),0.3550434,0.0,0,경기도 용인시,3,3,0,1,1,1,37.244067,127.108168,1
경기도_용인시_기흥구_구갈동(삼성테스코(주)홈플러스_익스프레스_새천년_부근)_01.png,0.9090202,0.09151593,0.8333061,0.16453624,경기도 용인시 기흥구 구갈동(삼성테스코(주)홈플러스 익스프레스 새천년 부근),0.39001918,0.2442068562842936,0,경기도 용인시,3,4,0,1,3,0,37.288489,127.111133,1
경기도_용인시_기흥구_동백동(삼성내과_부근)_01.png,0.80955744,0.19262186,0.7483821,0.2550253,경기도 용인시 기흥구 동백동(삼성내과 부근),0.35799164,0.214465105594216,0,경기도 용인시,3,4,0,0,3,1,37.282624,127.15974,1
경기도_용인시_기흥구_보라동(나산초교_부근)_01.png,0.9923792,0.007940531,0.6490796,0.35738474,경기도 용인시 기흥구 보라동(나산초교 부근),0.45264685,0.198194567914187,0,경기도 용인시,2,2,0,0,2,0,37.251129,127.109349,1
경기도_용인시_기흥구_보정동(보정119안전센터_부근)_01.png,0.99749625,0.0025351644,0.88985527,0.110838264,경기도 용인시 기흥구 보정동(보정119안전센터 부근),0.42065823,0.19754172348586,0,경기도 용인시,3,4,0,1,3,0,37.319701,127.115586,1
경기도_용인시_기흥구_보정동(죽현마을아이파크죽전_부근)_01.png,0.9391856,0.058843583,0.8907838,0.1117661,경기도 용인시 기흥구 보정동(죽현마을아이파크죽전 부근),0.38918883,0.2524642927660014,0,경기도 용인시,3,3,0,0,3,0,37.319407,127.11301,1
경기도_용인시_기흥구_영덕동(태평양수원공장_부근)_01.png,0.9970881,0.0029309392,0.94461244,0.054486126,경기도 용인시 기흥구 영덕동(태평양수원공장 부근),0.44036067,0.252124502648608,0,경기도 용인시,3,3,0,2,1,0,37.273502,127.070099,1
경기도_용인시_기흥구_중동(용인동백우체국_부근)_01.png,0.9605675,0.039681107,0.84211266,0.15929636,경기도 용인시 기흥구 중동(용인동백우체국 부근),0.48104244,0.211979276166108,1,경기도 용인시,3,3,0,0,3,0,37.277371,127.15518,1
경기도_용인시_수지구_동천동(우미이노스빌_부근)_01.png,0.9891469,0.010887802,0.73465997,0.26462775,경기도 용인시 수지구 동천동(우미이노스빌 부근),0.46595782,0.058721603086824,0,경기도 용인시,3,3,0,1,2,0,37.335254,127.093793,1
경기도_용인시_수지구_상현동(상현마을쌍용스윗닷홈_부근)_01.png,0.99016726,0.009506345,0.9355669,0.065084636,경기도 용인시 수지구 상현동(상현마을쌍용스윗닷홈 부근),0.45952487,0.0,0,경기도 용인시,3,3,0,3,0,0,37.301833,127.077831,1
경기도_용인시_수지구_성복동(성복동주민센터_부근)_01.png,0.57551426,0.43603972,0.46473715,0.5367755,경기도 용인시 수지구 성복동(성복동주민센터 부근),0.38214254,0.0,0,경기도 용인시,3,3,0,0,3,0,37.316068,127.069125,1
경기도_용인시_수지구_죽전동(극동스타클래스_부근)_01.png,0.9882926,0.012197584,0.772537,0.228147,경기도 용인시 수지구 죽전동(극동스타클래스 부근),0.48806834,0.0,2,경기도 용인시,3,4,1,0,2,1,37.322663,127.120356,1
경기도_용인시_수지구_죽전동(죽전중고교앞사거리_부근)_01.png,0.9962082,0.0038172305,0.9228349,0.07519969,경기도 용인시 수지구 죽전동(죽전중고교앞사거리 부근),0.4621957,0.2239672525859184,0,경기도 용인시,3,4,0,1,3,0,37.333812,127.10873,1
경기도_용인시_처인구_김량장동(역북초교_부근)_01.png,0.93147075,0.06880164,0.32060468,0.6820112,경기도 용인시 처인구 김량장동(역북초교 부근),0.39188355,0.0,1,경기도 용인시,2,2,0,1,1,0,37.234859,127.19181,1
경기도_의왕시_삼동(우성5차아파트정문_부근)_01.png,0.13652244,0.86184615,0.11659625,0.8822552,경기도 의왕시 삼동(우성5차아파트정문 부근),0.0,0.0,2,경기도 의왕시,4,4,0,3,1,0,37.31763,126.952619,1
경기도_의왕시_오전동((동백아파트앞교차로)_부근)_01.png,0.5468649,0.4606168,0.41816896,0.58776987,경기도 의왕시 오전동((동백아파트앞교차로) 부근),0.0,0.2292786662654899,1,경기도 의왕시,3,3,0,2,1,0,37.355817,126.970495,1
경기도_의정부시_가능동((대신주택앞)_부근)_01.png,0.4931809,0.50719917,0.23369673,0.7653293,경기도 의정부시 가능동((대신주택앞) 부근),0.35846996,0.0,1,경기도 의정부시,3,3,0,1,2,0,37.748021,127.034366,1
경기도_의정부시_금오동(금신교차로_부근)_01.png,0.85642815,0.14152291,0.42397824,0.5767322,경기도 의정부시 금오동(금신교차로 부근),0.34150133,0.2100067408639511,0,경기도 의정부시,3,3,0,2,1,0,37.748301,127.057918,1
경기도_의정부시_민락동(뚜뚜어린이치과_부근)_01.png,0.8751266,0.1294027,0.58912915,0.41328984,경기도 의정부시 민락동(뚜뚜어린이치과 부근),0.36435032,0.2179541403313212,1,경기도 의정부시,3,3,0,0,3,0,37.744904,127.098732,1
경기도_의정부시_민락동(메가박스_의정부_민락_부근)_01.png,0.0396021,0.9620774,0.079699725,0.9203544,경기도 의정부시 민락동(메가박스 의정부 민락 부근),0.30377263,0.0,2,경기도 의정부시,4,5,0,4,1,0,37.746483,127.096113,1
경기도_의정부시_민락동(삼현초교_부근)_01.png,0.9388161,0.061644882,0.5079393,0.495541,경기도 의정부시 민락동(삼현초교 부근),0.4117062,0.0,2,경기도 의정부시,3,3,0,1,2,0,37.750604,127.116069,1
경기도_의정부시_민락동(삼현초교_부근)_01.png,0.9388161,0.061644882,0.5079393,0.495541,경기도 의정부시 민락동(삼현초교 부근),0.4117062,0.0,2,경기도 의정부시,2,2,0,1,1,0,37.751176,127.114466,1
경기도_의정부시_민락동(삼현초교_부근)_02.png,0.9945494,0.005371839,0.47713944,0.52488285,경기도 의정부시 민락동(삼현초교 부근),0.45951906,0.201177632797625,0,경기도 의정부시,3,3,0,1,2,0,37.750604,127.116069,1
경기도_의정부시_민락동(삼현초교_부근)_02.png,0.9945494,0.005371839,0.47713944,0.52488285,경기도 의정부시 민락동(삼현초교 부근),0.45951906,0.201177632797625,0,경기도 의정부시,2,2,0,1,1,0,37.751176,127.114466,1
경기도_의정부시_용현동(어룡초교_부근)_01.png,0.57827175,0.4280813,0.5889608,0.41648617,경기도 의정부시 용현동(어룡초교 부근),0.3136614,0.0,0,경기도 의정부시,2,2,0,1,1,0,37.749123,127.080865,1
경기도_의정부시_의정부동((가능초등학교앞)_부근)_01.png,0.3155953,0.6812125,0.061327547,0.9381383,경기도 의정부시 의정부동((가능초등학교앞) 부근),0.21706098,0.0,0,경기도 의정부시,4,4,0,0,3,1,37.746129,127.03633,1
경기도_의정부시_의정부동(가능역_부근)_01.png,0.038168937,0.9618226,0.012049466,0.9881003,경기도 의정부시 의정부동(가능역 부근),0.17344868,0.0,0,경기도 의정부시,3,3,0,1,1,1,37.748544,127.04383,1
경기도_의정부시_의정부동(경의초교_부근)_01.png,0.9177029,0.08208889,0.66348946,0.3392251,경기도 의정부시 의정부동(경의초교 부근),0.3840134,0.2420209841256,0,경기도 의정부시,2,2,0,0,2,0,37.732913,127.050343,1
경기도_의정부시_의정부동(중앙교차로_부근)_01.png,0.7514398,0.25298733,0.6202344,0.37818122,경기도 의정부시 의정부동(중앙교차로 부근),0.3999815,0.23424889391401,0,경기도 의정부시,3,3,0,1,1,1,37.744364,127.046527,1
경기도_의정부시_장암동(동암초교_부근)_01.png,0.18396342,0.813993,0.2896253,0.7075107,경기도 의정부시 장암동(동암초교 부근),0.38238114,0.1679298778995135,0,경기도 의정부시,2,2,0,1,1,0,37.723345,127.053497,1
경기도_의정부시_장암동(장암동주민센터_부근)_01.png,0.8535998,0.14704072,0.21339005,0.785485,경기도 의정부시 장암동(장암동주민센터 부근),0.37319025,0.0,1,경기도 의정부시,3,3,0,1,1,1,37.726173,127.053215,1
경기도_의정부시_호원동(Dh빌딩_부근)_01.png,0.07284364,0.92818916,0.0119921565,0.9882135,경기도 의정부시 호원동(Dh빌딩 부근),0.23050717,0.0,0,경기도 의정부시,3,3,0,1,2,0,37.71334,127.04653,1
경기도_의정부시_호원동(회룡초교_부근)_01.png,0.93793243,0.06120366,0.59725875,0.40079364,경기도 의정부시 호원동(회룡초교 부근),0.372053,0.250471775358,0,경기도 의정부시,3,3,0,0,1,2,37.714552,127.045527,1
경기도_이천시_부발읍(신하초교_부근)_01.png,0.8561419,0.14982745,0.35037756,0.64695513,경기도 이천시 부발읍(신하초교 부근),0.3762222,0.0,0,경기도 이천시,2,2,1,1,0,0,37.259857,127.47776,1
경기도_이천시_송정동(송정초교_부근)_01.png,0.89953923,0.09961024,0.7612249,0.23904103,경기도 이천시 송정동(송정초교 부근),0.33731166,0.0,0,경기도 이천시,3,3,0,1,2,0,37.295085,127.433759,1
경기도_이천시_송정동(송정초교_부근)_01.png,0.89953923,0.09961024,0.7612249,0.23904103,경기도 이천시 송정동(송정초교 부근),0.33731166,0.0,0,경기도 이천시,2,2,0,1,1,0,37.294346,127.433894,1
경기도_이천시_송정동(송정초교_부근)_02.png,0.73671174,0.26676726,0.68411946,0.31859827,경기도 이천시 송정동(송정초교 부근),0.37687665,0.283312281481545,0,경기도 이천시,3,3,0,1,2,0,37.295085,127.433759,1
경기도_이천시_송정동(송정초교_부근)_02.png,0.73671174,0.26676726,0.68411946,0.31859827,경기도 이천시 송정동(송정초교 부근),0.37687665,0.283312281481545,0,경기도 이천시,2,2,0,1,1,0,37.294346,127.433894,1
경기도_이천시_장호원읍(장호원초교_부근)_01.png,0.6444694,0.36078095,0.27036592,0.721884,경기도 이천시 장호원읍(장호원초교 부근),0.0,0.209989555584795,0,경기도 이천시,3,3,0,0,2,1,37.116644,127.629041,1
경기도_이천시_장호원읍(장호원초교_부근)_01.png,0.6444694,0.36078095,0.27036592,0.721884,경기도 이천시 장호원읍(장호원초교 부근),0.0,0.209989555584795,0,경기도 이천시,3,3,0,1,2,0,37.116223,127.626508,1
경기도_이천시_장호원읍(장호원초교_부근)_02.png,0.42835397,0.57588464,0.09307194,0.9085691,경기도 이천시 장호원읍(장호원초교 부근),0.38520294,0.1534480521123836,0,경기도 이천시,3,3,0,0,2,1,37.116644,127.629041,1
경기도_이천시_장호원읍(장호원초교_부근)_02.png,0.42835397,0.57588464,0.09307194,0.9085691,경기도 이천시 장호원읍(장호원초교 부근),0.38520294,0.1534480521123836,0,경기도 이천시,3,3,0,1,2,0,37.116223,127.626508,1
경기도_이천시_중리동(어린이보호구역_부근)_01.png,0.013319701,0.9866328,0.0052771866,0.9947227,경기도 이천시 중리동(어린이보호구역 부근),0.0,0.0,2,경기도 이천시,3,3,0,1,2,0,37.277362,127.44363,1
경기도_이천시_증포동((경기동부과수농협앞교차로)_부근)_01.png,0.915782,0.082282305,0.4357934,0.5691745,경기도 이천시 증포동((경기동부과수농협앞교차로) 부근),0.33945325,0.2233082766972475,0,경기도 이천시,3,3,0,1,2,0,37.293744,127.455761,1
경기도_이천시_증포동((경기동부과수농협앞교차로)_부근)_01.png,0.915782,0.082282305,0.4357934,0.5691745,경기도 이천시 증포동((경기동부과수농협앞교차로) 부근),0.33945325,0.2233082766972475,0,경기도 이천시,4,6,0,2,4,0,37.29359,127.455603,1
경기도_이천시_증포동((경기동부과수농협앞교차로)_부근)_02.png,0.36579204,0.6344241,0.058335513,0.94164324,경기도 이천시 증포동((경기동부과수농협앞교차로) 부근),0.34203553,0.0446494670255898,0,경기도 이천시,3,3,0,1,2,0,37.293744,127.455761,1
경기도_이천시_증포동((경기동부과수농협앞교차로)_부근)_02.png,0.36579204,0.6344241,0.058335513,0.94164324,경기도 이천시 증포동((경기동부과수농협앞교차로) 부근),0.34203553,0.0446494670255898,0,경기도 이천시,4,6,0,2,4,0,37.29359,127.455603,1
경기도_이천시_창전동(분수대오거리_부근)_01.png,0.16937095,0.83332574,0.040507764,0.95867324,경기도 이천시 창전동(분수대오거리 부근),0.0,0.0,1,경기도 이천시,3,3,0,2,0,1,37.281553,127.446795,1
경기도_이천시_창전동(분수대오거리_부근)_01.png,0.16937095,0.83332574,0.040507764,0.95867324,경기도 이천시 창전동(분수대오거리 부근),0.0,0.0,1,경기도 이천시,4,6,0,2,3,1,37.280308,127.446787,1
경기도_이천시_창전동(분수대오거리_부근)_02.png,0.8440341,0.15482703,0.3770595,0.6189763,경기도 이천시 창전동(분수대오거리 부근),0.39375377,0.1759934014572944,0,경기도 이천시,3,3,0,2,0,1,37.281553,127.446795,1
경기도_이천시_창전동(분수대오거리_부근)_02.png,0.8440341,0.15482703,0.3770595,0.6189763,경기도 이천시 창전동(분수대오거리 부근),0.39375377,0.1759934014572944,0,경기도 이천시,4,6,0,2,3,1,37.280308,127.446787,1
경기도_이천시_창전동(서희로71번길_부근)_01.png,0.19122559,0.8064419,0.036087424,0.96324944,경기도 이천시 창전동(서희로71번길 부근),0.0,0.0,3,경기도 이천시,4,4,0,0,3,1,37.282218,127.441633,1
경기도_파주시_목동동(운정사랑약국_부근)_01.png,0.9614495,0.037895888,0.7397091,0.26199612,경기도 파주시 목동동(운정사랑약국 부근),0.0,0.1788797437150291,0,경기도 파주시,3,3,0,1,1,1,37.727732,126.734881,1
경기도_파주시_문산읍((축협문산지점)_부근)_01.png,0.32499486,0.67973846,0.047982305,0.951686,경기도 파주시 문산읍((축협문산지점) 부근),0.37378806,0.0,2,경기도 파주시,3,3,0,0,3,0,37.857273,126.783749,1
경기도_파주시_문산읍(자유초교차로_부근)_01.png,0.93761873,0.0613302,0.7376556,0.25923908,경기도 파주시 문산읍(자유초교차로 부근),0.38090926,0.3800285717460262,0,경기도 파주시,4,5,0,1,3,1,37.866661,126.785455,1
경기도_파주시_야당동(한빛휴먼시아6단지아파트정문_부근)_01.png,0.9795619,0.020272344,0.7249297,0.2749533,경기도 파주시 야당동(한빛휴먼시아6단지아파트정문 부근),0.46378022,0.0,0,경기도 파주시,4,6,0,4,2,0,37.710665,126.75103,1
경기도_평택시_독곡동(한신빌딩_부근)_01.png,0.9917245,0.008547366,0.72016525,0.28463826,경기도 평택시 독곡동(한신빌딩 부근),0.4520365,0.0,0,경기도 평택시,3,3,0,0,3,0,37.080605,127.064367,1
경기도_평택시_비전동(공설운동장사거리_부근)_01.png,0.94636166,0.054393232,0.4579425,0.5408266,경기도 평택시 비전동(공설운동장사거리 부근),0.47691983,0.2013767575725503,2,경기도 평택시,5,5,0,1,4,0,36.991165,127.107103,1
경기도_평택시_비전동(시대코아아파트_201동_부근)_01.png,0.75003517,0.2562707,0.13366878,0.8682896,경기도 평택시 비전동(시대코아아파트동 부근),0.39944798,0.213853027098232,0,경기도 평택시,3,3,0,1,0,2,36.993142,127.117314,1
경기도_평택시_비전동(이곡사거리_부근)_01.png,0.9100001,0.08776355,0.7025304,0.2934848,경기도 평택시 비전동(이곡사거리 부근),0.41440225,0.0,1,경기도 평택시,3,4,0,0,3,1,37.005374,127.103813,1
경기도_평택시_비전동(해바라기약국_부근)_01.png,0.87112975,0.13100713,0.4657411,0.5317728,경기도 평택시 비전동(해바라기약국 부근),0.39811337,0.271452898083276,1,경기도 평택시,3,3,0,0,3,0,36.993398,127.094453,1
경기도_평택시_서정동(서정리초교_부근)_01.png,0.46098083,0.54377663,0.5962411,0.40173164,경기도 평택시 서정동(서정리초교 부근),0.45938125,0.0,0,경기도 평택시,1,1,1,0,0,0,37.05864,127.05729,1
경기도_평택시_서정동(지정초교사거리_부근)_01.png,0.3406554,0.6658288,0.04196,0.9583498,경기도 평택시 서정동(지정초교사거리 부근),0.4109375,0.0,0,경기도 평택시,5,5,0,1,4,0,37.067013,127.058623,1
경기도_평택시_서정동(지정초교사거리_부근)_01.png,0.3406554,0.6658288,0.04196,0.9583498,경기도 평택시 서정동(지정초교사거리 부근),0.4109375,0.0,0,경기도 평택시,4,4,0,1,3,0,37.066967,127.057218,1
경기도_평택시_서정동(지정초교사거리_부근)_02.png,0.08197659,0.91931677,0.08860397,0.91212654,경기도 평택시 서정동(지정초교사거리 부근),0.47532642,0.0,2,경기도 평택시,5,5,0,1,4,0,37.067013,127.058623,1
경기도_평택시_서정동(지정초교사거리_부근)_02.png,0.08197659,0.91931677,0.08860397,0.91212654,경기도 평택시 서정동(지정초교사거리 부근),0.47532642,0.0,2,경기도 평택시,4,4,0,1,3,0,37.066967,127.057218,1
경기도_평택시_용이동(비전아이파크아파트_101동앞사거리_부근)_01.png,0.73438364,0.26459125,0.18744507,0.8129493,경기도 평택시 용이동(비전아이파크아파트동앞사거리 부근),0.40875942,0.0,0,경기도 평택시,3,4,0,1,3,0,36.997294,127.12461,1
경기도_평택시_용이동(용죽초교_부근)_01.png,0.9924963,0.007304907,0.7721437,0.22575209,경기도 평택시 용이동(용죽초교 부근),0.38806087,0.201379928603938,0,경기도 평택시,2,2,0,1,1,0,36.994198,127.123434,1
경기도_평택시_이충동(반지초교_부근)_01.png,0.99411714,0.006024152,0.85778034,0.14247486,경기도 평택시 이충동(반지초교 부근),0.44374225,0.0,0,경기도 평택시,2,2,0,2,0,0,37.058406,127.070028,1
경기도_평택시_이충동(이충초등학교공사중_부근)_01.png,0.9813496,0.018687457,0.89548427,0.10293904,경기도 평택시 이충동(이충초등학교공사중 부근),0.40035427,0.3403050310181136,0,경기도 평택시,3,3,0,1,1,1,37.063534,127.067155,1
경기도_평택시_장당동(이충지하차도_부근)_01.png,0.053976387,0.94741774,0.03025788,0.9691869,경기도 평택시 장당동(이충지하차도 부근),0.44239515,0.0,0,경기도 평택시,4,4,0,1,3,0,37.051292,127.057304,1
경기도_평택시_장당동(장당초교_부근)_01.png,0.99581754,0.0040887,0.95161426,0.04718271,경기도 평택시 장당동(장당초교 부근),0.39633602,0.26825263286679,0,경기도 평택시,2,2,0,1,1,0,37.050396,127.057357,1
경기도_평택시_지산동(미주2차아파트_부근)_01.png,0.85215837,0.14895523,0.71636593,0.28298622,경기도 평택시 지산동(미주2차아파트 부근),0.38881528,0.26776288278834,0,경기도 평택시,4,4,0,1,3,0,37.078779,127.063302,1
경기도_평택시_지산동(지산사거리_부근)_01.png,0.88453496,0.11656356,0.8425753,0.15950415,경기도 평택시 지산동(지산사거리 부근),0.35723105,0.24565323034395,2,경기도 평택시,7,7,0,1,6,0,37.079239,127.063342,1
경기도_평택시_지산동(지산초교_부근)_01.png,0.96729004,0.0329704,0.8249595,0.17317933,경기도 평택시 지산동(지산초교 부근),0.48129737,0.2685131759750115,0,경기도 평택시,3,3,0,3,0,0,37.077173,127.063046,1
경기도_평택시_청북읍(평택청아초교_부근)_01.png,0.95928586,0.041701645,0.8530992,0.14940831,경기도 평택시 청북읍(평택청아초교 부근),0.38135093,0.1808671196605104,0,경기도 평택시,1,2,1,1,0,0,37.023792,126.916196,1
경기도_평택시_합정동(공설운동장사거리_부근)_01.png,0.81878066,0.18132132,0.42093736,0.58059055,경기도 평택시 합정동(공설운동장사거리 부근),0.39186692,0.0,3,경기도 평택시,3,5,0,1,2,2,36.991861,127.107224,1
경기도_포천시_소흘읍(태봉초교_부근)_01.png,0.8302779,0.17156133,0.7849608,0.21153623,경기도 포천시 소흘읍(태봉초교 부근),0.41864014,0.2466028732095516,1,경기도 포천시,2,3,0,0,3,0,37.833794,127.14431,1
경기도_포천시_신읍동(포천초교_부근)_01.png,0.9652519,0.03568706,0.47310022,0.52758145,경기도 포천시 신읍동(포천초교 부근),0.40139595,0.224890986226242,0,경기도 포천시,3,3,0,1,2,0,37.897383,127.196382,1
경기도_하남시_감이동(감일119안전센터_부근)_01.png,0.36692783,0.6375153,0.13211808,0.8656776,경기도 하남시 감이동(감일119안전센터 부근),0.0,0.0,4,경기도 하남시,3,3,0,0,2,1,37.504218,127.16181,1
경기도_하남시_덕풍동(동해횟집_부근)_01.png,0.88005364,0.12171435,0.23012593,0.7690391,경기도 하남시 덕풍동(동해횟집 부근),0.0,0.0,0,경기도 하남시,5,5,0,4,1,0,37.541151,127.200276,1
경기도_하남시_덕풍동(하남우체국_부근)_01.png,0.34055555,0.65803444,0.072087646,0.9264722,경기도 하남시 덕풍동(하남우체국 부근),0.0,0.0,0,경기도 하남시,4,6,0,2,3,1,37.54034,127.200928,1
경기도_하남시_망월동(헤럴드어학원_부근)_01.png,0.97615755,0.02413389,0.76603067,0.23454556,경기도 하남시 망월동(헤럴드어학원 부근),0.0,0.2160762675911268,0,경기도 하남시,3,3,0,1,1,1,37.569759,127.18556,1
경기도_화성시_능동((서해그랑블앞교차로)_부근)_01.png,0.88478935,0.11576599,0.63279504,0.36839318,경기도 화성시 능동((서해그랑블앞교차로) 부근),0.40160707,0.235654250703596,0,경기도 화성시,4,4,0,3,1,0,37.198866,127.072021,1
경기도_화성시_능동(숲속초교사거리_부근)_01.png,0.91029507,0.08935109,0.82769597,0.17117721,경기도 화성시 능동(숲속초교사거리 부근),0.41608065,0.2319652977337684,1,경기도 화성시,4,5,0,1,4,0,37.206664,127.059683,1
경기도_화성시_능동(푸른초교_부근)_01.png,0.97120744,0.02844283,0.93729395,0.061910927,경기도 화성시 능동(푸른초교 부근),0.44469082,0.3096898193647968,0,경기도 화성시,1,1,1,0,0,0,37.201517,127.055977,1
경기도_화성시_능동(한마음초교사거리_부근)_01.png,0.9899548,0.010256499,0.81346196,0.19085205,경기도 화성시 능동(한마음초교사거리 부근),0.4338466,0.0,0,경기도 화성시,3,3,0,3,0,0,37.208391,127.052739,1
경기도_화성시_목동(왕배초교_부근)_01.png,0.99679685,0.003277719,0.87806153,0.12247613,경기도 화성시 목동(왕배초교 부근),0.36396366,0.2039721958843288,0,경기도 화성시,2,2,0,2,0,0,37.179664,127.114426,1
경기도_화성시_반송동((한화꿈에그린앞교차로)_부근)_01.png,0.9536592,0.046052724,0.9067376,0.09322935,경기도 화성시 반송동((한화꿈에그린앞교차로) 부근),0.3966233,0.0,0,경기도 화성시,3,4,0,2,2,0,37.196129,127.076302,1
경기도_화성시_반송동(다은마을사거리_부근)_01.png,0.9569808,0.043028057,0.8615935,0.13906354,경기도 화성시 반송동(다은마을사거리 부근),0.4351062,0.25221488290198,0,경기도 화성시,3,3,0,1,2,0,37.201826,127.070039,1
